Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Uo Units,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Properties,Value
CHEMBL32,MOXIFLOXACIN,4.0,401.44,0.0,2.37,Moxifloxacin,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,MIC50,'=',0.12,ug.mL-1,UO_0000274,0.0,CHEMBL1665255,Antibacterial activity against Streptococcus agalactiae by CLSI M100-S18 method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1649565,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,nan,0.12
CHEMBL32,MOXIFLOXACIN,4.0,401.44,0.0,2.37,Moxifloxacin,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,MIC90,'=',0.12,ug.mL-1,UO_0000274,0.0,CHEMBL1665255,Antibacterial activity against Streptococcus agalactiae by CLSI M100-S18 method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1649565,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,nan,0.12
CHEMBL32,MOXIFLOXACIN,4.0,401.44,0.0,2.37,Moxifloxacin,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,MIC,'=',0.12,ug.mL-1,UO_0000274,0.0,CHEMBL830510,Minimum inhibitory concentration against Streptococcus agalactiae ATCC 13813,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1141145,1.0,Scientific Literature,J Med Chem,2005.0,nan,0.12
CHEMBL32129,nan,,417.39,0.0,3.03,40,NC1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CC1,MIC,'=',0.78,ug.mL-1,UO_0000274,0.0,CHEMBL813305,In vitro minimum inhibitory concentration against Streptococcus agalactiae CMX 508 using brain-heart infusion agar,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1125434,1.0,Scientific Literature,J Med Chem,1992.0,nan,0.78
CHEMBL3215648,nan,,343.05,0.0,1.91,6ch,Cl.Cl.NCC(NO)c1c[nH]c2cc(Br)ccc12,MIC,'=',128.0,ug.mL-1,UO_0000274,0.0,CHEMBL1780954,Antibacterial activity against Streptococcus agalactiae ATCC 12400 after 18 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1777764,1.0,Scientific Literature,Bioorg Med Chem,2011.0,nan,128.0
CHEMBL3215649,nan,,343.05,0.0,1.91,6ci,Cl.Cl.NCC(NO)c1c[nH]c2cccc(Br)c12,MIC,'=',128.0,ug.mL-1,UO_0000274,0.0,CHEMBL1780954,Antibacterial activity against Streptococcus agalactiae ATCC 12400 after 18 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1777764,1.0,Scientific Literature,Bioorg Med Chem,2011.0,nan,128.0
CHEMBL3215650,nan,,282.15,0.0,1.29,6cb,Cl.Cl.NCC(NO)c1c[nH]c2ccc(F)cc12,MIC,'=',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL1780954,Antibacterial activity against Streptococcus agalactiae ATCC 12400 after 18 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1777764,1.0,Scientific Literature,Bioorg Med Chem,2011.0,nan,32.0
CHEMBL3215651,nan,,343.05,0.0,1.91,6cd,Cl.Cl.NCC(NO)c1c[nH]c2ccc(Br)cc12,MIC,'=',64.0,ug.mL-1,UO_0000274,0.0,CHEMBL1780954,Antibacterial activity against Streptococcus agalactiae ATCC 12400 after 18 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1777764,1.0,Scientific Literature,Bioorg Med Chem,2011.0,nan,64.0
CHEMBL3215874,nan,,335.06,0.0,1.8,6cg,Cl.Cl.Cl.NCC(NO)c1c[nH]c2cc(Cl)ccc12,MIC,'=',64.0,ug.mL-1,UO_0000274,0.0,CHEMBL1780954,Antibacterial activity against Streptococcus agalactiae ATCC 12400 after 18 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1777764,1.0,Scientific Literature,Bioorg Med Chem,2011.0,nan,64.0
CHEMBL3215876,nan,,264.16,0.0,1.15,6ca,Cl.Cl.NCC(NO)c1c[nH]c2ccccc12,MIC,'>',128.0,ug.mL-1,UO_0000274,0.0,CHEMBL1780954,Antibacterial activity against Streptococcus agalactiae ATCC 12400 after 18 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1777764,1.0,Scientific Literature,Bioorg Med Chem,2011.0,nan,128.0
CHEMBL3216767,nan,,282.15,0.0,1.29,6cf,Cl.Cl.NCC(NO)c1c[nH]c2cc(F)ccc12,MIC,'=',64.0,ug.mL-1,UO_0000274,0.0,CHEMBL1780954,Antibacterial activity against Streptococcus agalactiae ATCC 12400 after 18 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1777764,1.0,Scientific Literature,Bioorg Med Chem,2011.0,nan,64.0
CHEMBL3216987,nan,,335.06,0.0,1.8,6cc,Cl.Cl.Cl.NCC(NO)c1c[nH]c2ccc(Cl)cc12,MIC,'=',128.0,ug.mL-1,UO_0000274,0.0,CHEMBL1780954,Antibacterial activity against Streptococcus agalactiae ATCC 12400 after 18 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1777764,1.0,Scientific Literature,Bioorg Med Chem,2011.0,nan,128.0
CHEMBL3217194,nan,,390.05,0.0,1.75,6ce,Cl.Cl.NCC(NO)c1c[nH]c2ccc(I)cc12,MIC,'=',128.0,ug.mL-1,UO_0000274,0.0,CHEMBL1780954,Antibacterial activity against Streptococcus agalactiae ATCC 12400 after 18 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1777764,1.0,Scientific Literature,Bioorg Med Chem,2011.0,nan,128.0
CHEMBL3218569,nan,,1027.22,,,Arylomycin C-C16,CCCCCCCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)Cc2ccc(O)c(c2)-c2cc1ccc2O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,MIC,'>',64.0,ug.mL-1,UO_0000274,0.0,CHEMBL3223592,Antibacterial activity against wild type Streptococcus agalactiae by CLSI broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3217468,1.0,Scientific Literature,Medchemcomm,2012.0,nan,64.0
CHEMBL32394,nan,,431.37,0.0,3.32,30,CO/N=C1/CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,MIC,'=',0.39,ug.mL-1,UO_0000274,0.0,CHEMBL813305,In vitro minimum inhibitory concentration against Streptococcus agalactiae CMX 508 using brain-heart infusion agar,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1125434,1.0,Scientific Literature,J Med Chem,1992.0,nan,0.39
CHEMBL3286931,nan,,493.7,0.0,4.12,11,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(N)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.25,ug.mL-1,UO_0000274,0.0,CHEMBL3292778,Antibacterial activity against Streptococcus agalactiae after 48 hrs by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,0.25
CHEMBL3286931,nan,,493.7,0.0,4.12,11,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(N)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',17.3,mm,UO_0000016,0.0,CHEMBL3292786,Antibacterial activity against Streptococcus agalactiae at 320 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,17.3
CHEMBL3286931,nan,,493.7,0.0,4.12,11,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(N)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',14.98,mm,UO_0000016,0.0,CHEMBL3292787,Antibacterial activity against Streptococcus agalactiae at 160 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,14.98
CHEMBL3286932,nan,,632.25,2.0,6.44,12a,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3ccccc3Cl)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',2.0,ug.mL-1,UO_0000274,0.0,CHEMBL3292778,Antibacterial activity against Streptococcus agalactiae after 48 hrs by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,2.0
CHEMBL3286932,nan,,632.25,2.0,6.44,12a,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3ccccc3Cl)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',15.49,mm,UO_0000016,0.0,CHEMBL3292786,Antibacterial activity against Streptococcus agalactiae at 320 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,15.49
CHEMBL3286932,nan,,632.25,2.0,6.44,12a,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3ccccc3Cl)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',12.74,mm,UO_0000016,0.0,CHEMBL3292787,Antibacterial activity against Streptococcus agalactiae at 160 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,12.74
CHEMBL3286933,nan,,632.25,2.0,6.44,12b,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3cccc(Cl)c3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',2.0,ug.mL-1,UO_0000274,0.0,CHEMBL3292778,Antibacterial activity against Streptococcus agalactiae after 48 hrs by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,2.0
CHEMBL3286933,nan,,632.25,2.0,6.44,12b,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3cccc(Cl)c3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',13.54,mm,UO_0000016,0.0,CHEMBL3292786,Antibacterial activity against Streptococcus agalactiae at 320 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,13.54
CHEMBL3286933,nan,,632.25,2.0,6.44,12b,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3cccc(Cl)c3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',12.69,mm,UO_0000016,0.0,CHEMBL3292787,Antibacterial activity against Streptococcus agalactiae at 160 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,12.69
CHEMBL3286934,nan,,632.25,2.0,6.44,12c,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3ccc(Cl)cc3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',4.0,ug.mL-1,UO_0000274,0.0,CHEMBL3292778,Antibacterial activity against Streptococcus agalactiae after 48 hrs by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,4.0
CHEMBL3286934,nan,,632.25,2.0,6.44,12c,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3ccc(Cl)cc3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',13.41,mm,UO_0000016,0.0,CHEMBL3292786,Antibacterial activity against Streptococcus agalactiae at 320 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,13.41
CHEMBL3286934,nan,,632.25,2.0,6.44,12c,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3ccc(Cl)cc3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',11.42,mm,UO_0000016,0.0,CHEMBL3292787,Antibacterial activity against Streptococcus agalactiae at 160 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,11.42
CHEMBL3286935,nan,,627.83,2.0,5.8,12d,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3ccccc3OC)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',4.0,ug.mL-1,UO_0000274,0.0,CHEMBL3292778,Antibacterial activity against Streptococcus agalactiae after 48 hrs by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,4.0
CHEMBL3286935,nan,,627.83,2.0,5.8,12d,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3ccccc3OC)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',13.37,mm,UO_0000016,0.0,CHEMBL3292786,Antibacterial activity against Streptococcus agalactiae at 320 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,13.37
CHEMBL3286935,nan,,627.83,2.0,5.8,12d,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3ccccc3OC)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',11.29,mm,UO_0000016,0.0,CHEMBL3292787,Antibacterial activity against Streptococcus agalactiae at 160 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,11.29
CHEMBL3286936,nan,,627.83,2.0,5.8,12e,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3cccc(OC)c3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',8.0,ug.mL-1,UO_0000274,0.0,CHEMBL3292778,Antibacterial activity against Streptococcus agalactiae after 48 hrs by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,8.0
CHEMBL3286936,nan,,627.83,2.0,5.8,12e,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3cccc(OC)c3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',12.75,mm,UO_0000016,0.0,CHEMBL3292786,Antibacterial activity against Streptococcus agalactiae at 320 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,12.75
CHEMBL3286936,nan,,627.83,2.0,5.8,12e,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3cccc(OC)c3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',11.66,mm,UO_0000016,0.0,CHEMBL3292787,Antibacterial activity against Streptococcus agalactiae at 160 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,11.66
CHEMBL3286937,nan,,627.83,2.0,5.8,12f,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3ccc(OC)cc3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',2.0,ug.mL-1,UO_0000274,0.0,CHEMBL3292778,Antibacterial activity against Streptococcus agalactiae after 48 hrs by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,2.0
CHEMBL3286937,nan,,627.83,2.0,5.8,12f,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3ccc(OC)cc3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',14.32,mm,UO_0000016,0.0,CHEMBL3292786,Antibacterial activity against Streptococcus agalactiae at 320 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,14.32
CHEMBL3286937,nan,,627.83,2.0,5.8,12f,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3ccc(OC)cc3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',11.53,mm,UO_0000016,0.0,CHEMBL3292787,Antibacterial activity against Streptococcus agalactiae at 160 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,11.53
CHEMBL3286938,nan,,612.82,2.0,5.37,13a,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3ccccc3N)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',4.0,ug.mL-1,UO_0000274,0.0,CHEMBL3292778,Antibacterial activity against Streptococcus agalactiae after 48 hrs by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,4.0
CHEMBL3286938,nan,,612.82,2.0,5.37,13a,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3ccccc3N)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',13.75,mm,UO_0000016,0.0,CHEMBL3292786,Antibacterial activity against Streptococcus agalactiae at 320 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,13.75
CHEMBL3286938,nan,,612.82,2.0,5.37,13a,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3ccccc3N)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',12.42,mm,UO_0000016,0.0,CHEMBL3292787,Antibacterial activity against Streptococcus agalactiae at 160 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,12.42
CHEMBL3286939,nan,,612.82,2.0,5.37,13b,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3cccc(N)c3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.25,ug.mL-1,UO_0000274,0.0,CHEMBL3292778,Antibacterial activity against Streptococcus agalactiae after 48 hrs by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,0.25
CHEMBL3286939,nan,,612.82,2.0,5.37,13b,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3cccc(N)c3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',18.38,mm,UO_0000016,0.0,CHEMBL3292786,Antibacterial activity against Streptococcus agalactiae at 320 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,18.38
CHEMBL3286939,nan,,612.82,2.0,5.37,13b,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3cccc(N)c3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',17.42,mm,UO_0000016,0.0,CHEMBL3292787,Antibacterial activity against Streptococcus agalactiae at 160 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,17.42
CHEMBL3286940,nan,,612.82,2.0,5.37,13c,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3ccc(N)cc3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',2.0,ug.mL-1,UO_0000274,0.0,CHEMBL3292778,Antibacterial activity against Streptococcus agalactiae after 48 hrs by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,2.0
CHEMBL3286940,nan,,612.82,2.0,5.37,13c,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nnc(NC(=O)c3ccc(N)cc3)s2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',14.02,mm,UO_0000016,0.0,CHEMBL3292786,Antibacterial activity against Streptococcus agalactiae at 320 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,14.02
